0.051,0.241,0.19,0.061,0.1,0.039,0.104,0.083,-0.021,0.071,0.1,0.029,0.031,0.111,0.08,0.121,0.08,-0.041,0.102
0.072,0.181,0.109,0.072,0.122,0.05,0.101,0.059999999999999,-0.041000000000001,0.081000000000001,0.101,0.019999999999999,0.081000000000001,0.13,0.048999999999999,0.122,0.071000000000001,-0.050999999999999,0.101
0.051,0.152,0.101,0.061,0.13,0.069000000000002,0.091999999999998,0.051,-0.040999999999998,0.101,0.12,0.019,0.061,0.121,0.06,0.113,0.071,-0.042,0.113
0.070999999999998,0.171,0.1,0.061,0.12,0.059000000000002,0.103,0.061999999999998,-0.041000000000002,0.101,0.15,0.049,0.051999999999998,0.111,0.059000000000002,0.111,0.069999999999998,-0.041,0.102
0.061999999999998,0.171,0.109,0.073000000000002,0.122,0.048999999999998,0.101,0.07,-0.031000000000002,0.092000000000002,0.111,0.019,0.061,0.131,0.07,0.111,0.059999999999998,-0.051,0.132
0.081,0.17,0.089,0.072000000000004,0.122,0.049999999999996,0.111,0.08,-0.031,0.092,0.111,0.019000000000004,0.050999999999996,0.151,0.1,0.080999999999996,0.039999999999996,-0.041,0.122
0.070999999999996,0.181,0.11,0.071,0.132,0.061,0.112,0.071000000000004,-0.040999999999996,0.101,0.161,0.059999999999996,0.071000000000004,0.09,0.018999999999996,0.122,0.061,-0.061,0.122
0.072000000000004,0.231,0.159,0.062000000000004,0.112,0.049999999999996,0.111,0.07,-0.041,0.082,0.085,0.003,0.067,0.147,0.080000000000004,0.111,0.069999999999996,-0.041,0.132
0.061999999999996,0.171,0.109,0.062999999999996,0.123,0.060000000000004,0.111,0.069999999999996,-0.041,0.081000000000004,0.084000000000004,0.003,0.067999999999996,0.167,0.099,0.113,0.041,-0.072,0.122
0.062000000000004,0.161,0.099,0.071,0.101,0.029999999999996,0.101,0.07,-0.031,0.082000000000004,0.102,0.02,0.062,0.121,0.058999999999996,0.132,0.081000000000004,-0.051,0.111
