11,1,2
4,1,2
4,1,2
5,1,2
4,1,2
4,1,2
21,1,2
4,1,2
6,1,2
7,1,2
5,1,2
6,1,2
14,1,2
4,1,2
6,1,2
9,1,3
4,1,2
4,1,2
4,0,4
6,0,1
6,0,1
7,0,1
7,0,2
11,0,4
