23,346,2
25,346,1
22,346,1
21,346,1
22,346,1
20,346,1
21,346,1
20,346,1
19,346,1
17,346,2
20,346,1
18,346,1
18,346,2
18,346,1
19,346,1
19,346,1
22,346,1
20,346,1
17,346,1
20,346,1
18,346,1
20,346,1
25,0,1
